symbol,name,industry,industry_rank,price,pct_off_high,rs_rating,eps_rating,ad_rating
ALRM,Alarm.com Holdings Inc. Common Stock,Computer Software: Prepackaged Software,60,53.439998626708984,-7.222222148636237,71,86,C+
ALRS,Alerus Financial Corporation Common Stock,Major Banks,20,32.209999084472656,-5.597889528733935,84,73,C+
ALSN,Allison Transmission Holdings Inc. Common Stock,Auto Parts:O.E.M.,94,112.73999786376953,-16.709877560554055,59,83,D
ALT,Altimmune Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,3.0399999618530273,-50.80906073956519,38,7,B
ALTG,Alta Equipment Group Inc. Class A Common Stock,Industrial Machinery/Components,103,5.820000171661377,-29.879517615455775,37,7,D-
ALTI,AlTi Global Inc. Class A Common Stock,Investment Managers,55,3.059999942779541,-41.04046418029627,31,94,E+
ALTO,Alto Ingredients Inc. Common Stock,Major Chemicals,71,3.740000009536743,-37.56260179558253,89,46,E+
ALV,Autoliv Inc. Common Stock,Auto Parts:O.E.M.,94,113.91999816894531,-12.877181378475289,48,65,D
ALVO,Alvotech Ordinary Shares,Biotechnology: Biological Products (No Diagnostic Substances),74,5.880000114440918,-34.52115351693441,90,7,A
ALX,Alexander's Inc. Common Stock,Real Estate Investment Trusts,60,245.4600067138672,-12.787447178463607,61,,D+
ALXO,ALX Oncology Holdings Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,1.3550000190734863,-47.88461273943875,29,7,D-
ALZN,Alzamend Neuro Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,1.8200000524520874,-30.26819442131561,65,7,B+
AM,Antero Midstream Corporation Common Stock,Natural Gas Distribution,31,21.229999542236328,-8.156735589473929,60,70,D+
AMAL,Amalgamated Financial Corp. Common Stock (DE),Major Banks,20,47.209999084472656,-7.576355927671907,85,84,C
AMAT,Applied Materials Inc. Common Stock,Semiconductors,29,474.25,-34.33511544303425,88,91,C
AMBA,Ambarella Inc. Ordinary Shares,Semiconductors,29,69.86000061035156,-26.85582761195323,60,54,A-
AMBO,Ambow Education Holding Ltd. American Depository Shares (each representing twenty (20) Class A Ordinary Shares),Other Consumer Services,124,2.1540000438690186,-62.53912967184316,29,79,E
AMBP,Ardagh Metal Packaging S.A. Ordinary Shares,Containers/Packaging,93,4.309999942779541,-17.914335885976374,63,65,C
AMBQ,Ambiq Micro Inc. Common Stock,Semiconductors,29,68.91999816894531,-23.828475229975897,95,26,A-
AMBR,Amber International Holding Limited American Depositary Shares,Finance: Consumer Services,74,1.8799999952316284,-49.530200178164286,48,96,E-
AMC,AMC Entertainment Holdings Inc. Class A Common Stock,Movies/Entertainment,3,2.9100000858306885,-7.619047691131842,95,1,A-
AMCI,AMC Robotics Corporation Common Stock,Home Furnishings,33,3.130000114440918,-78.63481094919695,10,,E
AMCR,Amcor plc Ordinary Shares,Miscellaneous manufacturing industries,133,42.099998474121094,-13.036713300764635,60,75,D+
AMCX,AMC Global Media Inc. Class A Common Stock,Cable & Other Pay Television Services,103,12.029999732971191,-6.381327814441251,90,32,B
AMD,Advanced Micro Devices Inc. Common Stock,Semiconductors,29,629.260009765625,0.0,98,94,A-
AME,AMETEK Inc.,Industrial Machinery/Components,103,247.74000549316406,-4.030231747650037,73,87,B-
AMG,Affiliated Managers Group Inc. Common Stock,Investment Managers,55,370.7099914550781,-3.312291803752865,83,93,C
AMGN,Amgen Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),74,406.0400085449219,-8.574256280043791,81,73,C
AMH,American Homes 4 Rent Common Shares of Beneficial Interest,Real Estate Investment Trusts,60,30.670000076293945,-10.964212957036235,50,86,D
AMIX,Autonomix Medical Inc. Common Stock,Medical/Dental Instruments,81,4.070000171661377,-84.61829058017713,8,26,A+
AMKR,Amkor Technology Inc. Common Stock,Semiconductors,29,52.689998626708984,-43.57353000532221,64,88,D-
AMLX,Amylyx Pharmaceuticals Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,30.139999389648438,-24.00403553805074,97,7,A
AMN,AMN Healthcare Services Inc,Professional Services,47,34.560001373291016,-5.573762802947946,93,80,C
AMOD,Alpha Modus Holdings Inc. Class A Common Stock,Multi-Sector Companies,60,1.6699999570846558,-96.54958697430675,3,26,A-
AMP,Ameriprise Financial Inc. Common Stock,Investment Managers,55,485.1499938964844,-14.987383450796532,59,93,E+
AMPG,Amplitech Group Inc. Common Stock,Telecommunications Equipment,94,3.440000057220459,-64.53608118698438,29,7,E
AMPH,Amphastar Pharmaceuticals Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,26.270000457763672,-10.646255787002868,73,71,B+
AMPL,Amplitude Inc. Class A Common Stock,Computer Software: Prepackaged Software,60,13.6899995803833,-4.2657384770301565,95,37,A-
AMPX,Amprius Technologies Inc. Common Stock,Industrial Machinery/Components,103,9.6899995803833,-57.704060912606806,25,7,D+
AMPY,Amplify Energy Corp. Common Stock,Oil & Gas Production,13,4.340000152587891,-34.539968662521424,42,32,A-
AMR,Alpha Metallurgical Resources Inc. Common Stock,Coal Mining,74,172.00999450683594,-31.099539870944803,43,7,D
AMRC,Ameresco Inc. Class A Common Stock,Engineering & Construction,71,21.670000076293945,-49.872772829613275,20,33,D
AMRN,Amarin Corporation plc,Biotechnology: Pharmaceutical Preparations,81,13.430000305175781,-33.67901083863811,34,56,B-
AMRX,Amneal Pharmaceuticals Inc. Class A Common Stock,Biotechnology: Pharmaceutical Preparations,81,19.80500030517578,-1.7609104410876153,91,76,A-
AMRZ,Amrize Ltd Ordinary Shares,Building Materials,116,37.22999954223633,-42.7718979874159,17,54,E
AMS,American Shared Hospital Services Common Stock,Medical Specialities,10,1.4600000381469727,-51.97368235304083,24,7,C
AMSC,American Superconductor Corporation Common Stock,Metal Fabrications,58,30.420000076293945,-54.37912426954097,24,72,D
AMSF,AMERISAFE Inc. Common Stock,Property-Casualty Insurers,42,23.829999923706055,-41.20756414952492,17,53,E+
AMSS,AMASS Brands Inc. Common Stock,Beverages (Production/Distribution),110,0.6800000071525574,-94.00881071103097,2,,A
AMST,Amesite Inc. Common Stock,Computer Software: Prepackaged Software,60,1.0499999523162842,-71.84986737407313,16,26,A-
AMT,American Tower Corporation (REIT) Common Stock,Real Estate Investment Trusts,60,167.25999450683594,-13.014319340513293,48,87,D+
AMTB,Amerant Bancorp Inc. Class A Common Stock,Major Banks,20,29.299999237060547,-3.889411031293044,86,73,B
AMTD,AMTD IDEA Group American Depositary Shares each representing six (6) Class A Ordinary Shares,Finance: Consumer Services,74,0.7089999914169312,-45.03875873000148,16,,B
AMTM,Amentum Holdings Inc. Common Stock,Business Services,66,19.399999618530273,-48.30801958556916,29,90,E+
AMTX,Aemetis Inc. (DE) Common Stock,Major Chemicals,71,1.7699999809265137,-51.63934591753466,41,7,B+
AMWL,American Well Corporation Class A Common Stock,Business Services,66,13.470000267028809,-2.8839194075750307,98,7,A-
AMZE,Amaze Holdings Inc. Common Stock,Catalog/Specialty Distribution,63,0.13300000131130219,-99.50813610647872,1,26,A
AMZN,Amazon.com Inc. Common Stock,Catalog/Specialty Distribution,63,249.3800048828125,-12.196319086961138,70,98,B
AN,AutoNation Inc. Common Stock,Retail-Auto Dealers and Gas Stations,113,162.88999938964844,-29.172100871491967,27,72,E-
ANAB,AnaptysBio Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,51.70000076293945,-25.94183846010595,94,96,D-
ANDE,Andersons Inc. (The) Common Stock,Farming/Seeds/Milling,116,66.79000091552734,-17.410660755356254,74,95,C-
ANDG,Andersen Group Inc. Class A Common Stock,Business Services,66,53.369998931884766,-7.101830769141893,96,44,A-
ANET,Arista Networks Inc. Common Stock,Computer Communications Equipment,23,205.6999969482422,-2.280286485395633,89,98,B+
ANF,Abercrombie & Fitch Company Common Stock,Clothing/Shoe/Accessory Stores,116,134.3000030517578,-11.69121420648629,90,77,A
ANGH,Anghami Inc. Ordinary Shares,Telecommunications Equipment,94,3.6500000953674316,-38.13559260391636,58,,D+
ANGI,Angi Inc. Class A Common Stock,Advertising,124,5.159999847412109,-69.1756277302061,17,7,B
ANGO,AngioDynamics Inc. Common Stock,Medical/Dental Instruments,81,15.279999732971191,-5.2696805456933005,80,31,B
ANGX,Angel Studios Inc. Class A Common Stock,Movies/Entertainment,3,4.860000133514404,-47.854074113185185,87,26,B+
ANIK,Anika Therapeutics Inc. Common Stock,Medical/Dental Instruments,81,20.229999542236328,-8.170681290538194,95,92,B+
ANIP,ANI Pharmaceuticals Inc.,Biotechnology: Pharmaceutical Preparations,81,74.04000091552734,-22.373660046552267,35,89,C
ANIX,Anixa Biosciences Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,2.7799999713897705,-46.74329342668989,44,7,D+
ANL,Adlai Nortye Group Ltd. American Depositary Shares,Biotechnology: Pharmaceutical Preparations,81,15.829999923706055,-4.638556867885435,99,,B+
ANNA,AleAnna Inc. Class A Common Stock,Oil & Gas Production,13,2.759999990463257,-73.04687449068295,26,98,B
ANNX,Annexon Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,3.799999952316284,-45.402299834929394,30,7,E+
ANPA,Rich Sparkle Holdings Limited Ordinary Shares,Other Consumer Services,124,2.069999933242798,-98.68896070603284,4,,A+
ANRO,Alto Neuroscience Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,27.18000030517578,-25.818775223957303,98,7,D+
ANTA,Antalpha Platform Holding Company Class A Ordinary Shares,Investment Bankers/Brokers/Service,56,2.9149999618530273,-78.4870854552,7,97,B-
ANTX,AN2 Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,4.889999866485596,-22.13376268924,98,7,B
ANVS,Annovis Bio Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,1.3300000429153442,-73.92156729832008,14,7,E-
AOMR,Angel Oak Mortgage REIT Inc. Common Stock,Real Estate,74,7.460000038146973,-16.188410772280893,39,40,E+
AON,Aon plc Class A Ordinary Shares (Ireland),Specialty Insurers,66,276.0899963378906,-27.419784567878203,29,71,E
AORT,Artivion Inc. Common Stock,Medical/Dental Instruments,81,23.030000686645508,-51.648120574865175,21,56,D+
AOS,A.O. Smith Corporation Common Stock,Consumer Electronics/Appliances,64,57.70000076293945,-27.451926023906314,35,68,C-
AOSL,Alpha and Omega Semiconductor Limited Common Shares,Semiconductors,29,27.309999465942383,-48.780945944766444,40,7,D
AOUT,American Outdoor Brands Inc. Common Stock,Recreational Games/Products/Toys,81,17.030000686645508,0.0,96,37,A+
AP,Ampco-Pittsburgh Corporation Common Stock,Fluid Controls,16,8.670000076293945,-28.934424493108413,95,52,C-
APA,APA Corporation Common Stock,Oil & Gas Production,13,43.68000030517578,-7.867537553767634,91,93,B-
APAC,StoneBridge Acquisition II Corporation Class A Ordinary Shares,Blank Checks,47,10.260000228881836,0.0,56,99,C
APAM,Artisan Partners Asset Management Inc. Class A Common Stock,Investment Managers,55,35.779998779296875,-18.011000733918394,49,68,D
APC,ARKO Petroleum Corp. Class A Common Stock,Oil Refining/Marketing,107,16.770000457763672,-20.133098331383813,47,61,C-
APD,Air Products and Chemicals Inc. Common Stock,Major Chemicals,71,284.489990234375,-9.452882643065653,61,82,C+
APEI,American Public Education Inc. Common Stock,Other Consumer Services,124,42.709999084472656,-29.822545750667985,39,84,E+
APG,APi Group Corporation Common Stock,Diversified Commercial Services,85,37.83000183105469,-23.421051290379225,44,84,D
APH,Amphenol Corporation Common Stock,Electrical Products,12,83.08000183105469,-5.616093866441818,76,98,B-
API,Agora Inc. American Depositary Shares,Computer Software: Prepackaged Software,60,4.269999980926514,-18.821296670661457,70,7,B+
APLD,Applied Digital Corporation Common Stock,EDP Services,116,27.059999465942383,-45.498492176605495,33,97,C+
APLE,Apple Hospitality REIT Inc. Common Shares,Real Estate Investment Trusts,60,16.110000610351562,-4.706524780446419,80,78,C-
APLM,Apollomics Inc. Class A Ordinary Shares,Biotechnology: Pharmaceutical Preparations,81,23.479999542236328,-35.93451960525327,78,,D-
APO,Apollo Global Management Inc. (New) Common Stock,Investment Managers,55,120.69000244140625,-19.968527892792466,44,84,D+
APOG,Apogee Enterprises Inc. Common Stock,Auto Parts:O.E.M.,94,36.310001373291016,-25.25933817666829,40,61,D+
APP,Applovin Corporation Class A Common Stock,Computer Software: Programming Data Processing,90,312.4700012207031,-57.405941709427054,12,96,E+
APPF,AppFolio Inc. Class A Common Stock,Computer Software: Prepackaged Software,60,204.42999267578125,-27.65588421333536,72,84,B
APPN,Appian Corporation Class A Common Stock,Computer Software: Prepackaged Software,60,37.61000061035156,-17.594213161006632,91,90,B
APPS,Digital Turbine Inc. Common Stock,Multi-Sector Companies,60,10.880000114440918,-24.391939855029577,97,79,B+
APRE,Aprea Therapeutics Inc. Common stock,Biotechnology: Pharmaceutical Preparations,81,0.7799999713897705,-52.72727377815354,37,1,A
APT,Alpha Pro Tech Ltd. Common Stock,Industrial Specialties,68,4.980000019073486,-24.99999820467934,59,90,D+
APTV,Aptiv PLC Ordinary Shares,Auto Parts:O.E.M.,94,43.58000183105469,-50.851468669232915,13,68,E
APUR,Aperture AC Class A Ordinary Shares,Blank Checks,47,10.029999732971191,-0.5946523162470907,53,,B-
APUS,Apimeds Pharmaceuticals US Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,4.920000076293945,-87.36842110417807,6,26,A+
APVO,Aptevo Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,1.8300000429153442,-94.28838954237207,4,7,E
APWC,Asia Pacific Wire & Cable Corporation Ltd. Ordinary Shares (Bermuda),Telecommunications Equipment,94,1.3300000429153442,-40.0900889290549,21,41,E
APXT,Apex Treasury Corporation Class A Ordinary Share,Blank Checks,47,10.140000343322754,-0.09851503037757725,55,,C+
APYX,Apyx Medical Corporation Common Stock,Medical/Dental Instruments,81,2.8299999237060547,-41.769550494649856,30,7,E
AQB,AquaBounty Technologies Inc. Common Stock,Meat/Poultry/Fish,124,0.8809999823570251,-69.08771888290268,29,7,A+
AQMS,Aqua Metals Inc. Common Stock,Metal Fabrications,58,2.490000009536743,-91.59351809930203,16,7,E+
AQN,Algonquin Power & Utilities Corp. Common Shares,Electric Utilities: Central,87,5.019999980926514,-26.51314218439844,32,47,D-
AQST,Aquestive Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,4.820000171661377,-35.64752578167555,53,7,B
AR,Antero Resources Corporation Common Stock,Oil & Gas Production,13,36.09000015258789,-20.066447546182342,54,80,C
ARAI,Arrive AI Inc. Common Stock,Diversified Commercial Services,85,0.23399999737739563,-96.28571443979432,5,26,E-
ARAY,Accuray Incorporated Common Stock,Medical/Dental Instruments,81,0.2199999988079071,-88.1081083258022,8,7,C+
ARBB,ARB IOT Group Limited Ordinary Shares,EDP Services,116,4.199999809265137,-64.55696477585919,23,,A
ARBE,Arbe Robotics Ltd. Ordinary Shares,EDP Services,116,0.6740000247955322,-74.94423752942343,27,7,A+
ARBK,Argo Blockchain plc American Depositary Shares,Finance: Consumer Services,74,2.453000068664551,-98.60827426326796,11,,E
ARCB,ArcBest Corporation Common Stock,Trucking Freight/Courier Services,39,127.3499984741211,-26.415490676572905,85,57,D
ARCC,Ares Capital Corporation Common Stock,Finance: Consumer Services,74,19.1299991607666,-2.8960978859030484,63,67,C+
ARCI,Archimedes Tech SPAC Partners III Co. Ordinary Share,,,10.100000381469727,-0.6882959124787646,55,,C
ARCL,ARC Group Acquisition I Corp Class A Ordinary Shares,Blank Checks,47,9.989999771118164,-0.3988032195209046,53,,C+
ARCLU,ARC Group Acquisition I Corp Unit,Blank Checks,47,10.199999809265137,-2.8571446736653683,54,,C-
ARCO,Arcos Dorados Holdings Inc. Class A Shares,Restaurants,94,7.230000019073486,-22.546490518918382,45,98,D
ARCT,Arcturus Therapeutics Holdings Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,14.119999885559082,-39.032815291072446,96,7,A
ARDT,Ardent Health Inc. Common Stock,Hospital/Nursing Management,25,10.479999542236328,-31.097965049623355,65,67,C+
ARDX,Ardelyx Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,3.450000047683716,-56.8210244491546,12,7,E
ARE,Alexandria Real Estate Equities Inc. Common Stock,Real Estate Investment Trusts,60,50.47999954223633,-37.64687561255108,42,37,C+
AREC,American Resources Corporation Class A Common Stock,Coal Mining,74,1.8799999952316284,-71.96607134781719,32,7,B-
ARES,Ares Management Corporation Class A Common Stock,Investment Managers,55,120.11000061035156,-29.841769105714246,43,88,D+
ARGX,argenx SE American Depositary Shares,Biotechnology: Biological Products (No Diagnostic Substances),74,962.219970703125,-9.130234345252275,78,91,B
ARHS,Arhaus Inc. Class A Common Stock,Other Specialty Stores,130,9.470000267028809,-16.286175403549763,66,47,A-
ARI,Apollo Commercial Real Estate Finance Inc,Real Estate Investment Trusts,60,6.260000228881836,-13.393127444156349,43,31,D+
ARIS,Aris Mining Corporation Common Shares,,,18.649999618530273,-17.768962224069394,86,98,B-
ARKO,ARKO Corp. Common Stock,Food Chains,74,4.230000019073486,-50.72716010419613,21,34,E
ARKR,Ark Restaurants Corp. Common Stock,Restaurants,94,4.559999942779541,-43.35403932005036,17,34,E+
ARL,American Realty Investors Inc. Common Stock,Real Estate,74,15.739999771118164,-32.8498318579455,47,32,D
ARLO,Arlo Technologies Inc. Common Stock,Diversified Commercial Services,85,13.020000457763672,-33.024690843225656,40,99,D-
ARM,Arm Holdings plc American Depositary Shares,Semiconductors,29,306.3399963378906,-30.291721136301685,95,82,B+
ARMK,Aramark Common Stock,Restaurants,94,54.31999969482422,-12.76173021120739,80,96,C
ARMP,Armata Pharmaceuticals Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),74,3.619999885559082,-75.54054162901103,15,35,B+
AROC,Archrock Inc. Common Stock,Natural Gas Distribution,31,30.68000030517578,-26.383199806826994,45,74,D-
AROW,Arrow Financial Corporation Common Stock,Major Banks,20,37.33000183105469,-11.482574140013835,69,76,C-
